date,open_prc,high_prc,low_prc,close_prc,base_prc,volume
2001-08-20,190000,191500,189000,190000,196000,188771
2001-08-21,191000,192500,185000,186000,190000,434725
2001-08-22,181500,192500,181500,192500,186000,435449
2001-08-23,193500,195500,190000,192500,192500,298954
2001-08-24,192000,194000,189000,192000,192500,150355
2001-08-27,198000,201000,196000,199000,192000,759108
2001-08-28,200000,200000,196500,197000,199000,410733
2001-08-29,195000,198500,193000,196500,197000,382787
2001-08-30,192000,197000,192000,196000,196500,251777
2001-08-31,193000,194000,187500,190000,196000,516960
2001-09-03,190500,191000,187500,188000,190000,209020
2001-09-04,188000,197000,187500,196500,188000,375560
2001-09-05,192000,192500,187500,189500,196500,420443
2001-09-06,190000,192500,188000,188500,189500,349882
2001-09-07,188000,191000,184500,191000,188500,456798
2001-09-10,188500,191500,186500,191500,191000,280072
2001-09-11,190000,192500,186000,187000,191500,316200
2001-09-12,160000,173000,160000,161500,187000,1699446
2001-09-13,168000,173000,166000,171500,161500,1194979
2001-09-14,172000,172500,164500,169500,171500,663586
2001-09-17,165000,168000,162000,164000,169500,569053
2001-09-18,169500,170000,165000,167500,164000,497444
2001-09-19,165000,167000,163000,164000,167500,431180
2001-09-20,160000,160000,151500,154000,164000,1227672
2001-09-21,145000,147000,139500,142500,154000,1308363
2001-09-24,140500,148000,140500,148000,142500,1139615
2001-09-25,153000,153500,143000,143000,148000,841381
2001-09-26,141000,143500,139500,141500,143000,665570
2001-09-27,138000,140500,134000,140500,141500,730010
2001-09-28,144000,145000,139000,140000,140500,945715
2001-10-04,150000,150000,143000,145500,140000,1298572
2001-10-05,146000,148500,143500,147500,145500,800783
2001-10-08,147000,148000,144500,146000,147500,398747
2001-10-09,148000,153000,148000,151500,146000,792657
2001-10-10,149500,150500,148000,149000,151500,337119
2001-10-11,154000,160000,153500,159000,149000,1163439
2001-10-12,166000,167000,162500,163000,159000,945385
2001-10-15,160000,162000,159000,160000,163000,348550
2001-10-16,158000,161500,158000,159000,160000,312417
2001-10-17,163000,165000,161500,164000,159000,571926
2001-10-18,161500,163000,158500,163000,164000,437077
2001-10-19,165000,170500,163000,170000,163000,831100
2001-10-22,173000,173500,166500,169500,170000,374651
2001-10-23,175000,176500,172500,174000,169500,791601
2001-10-24,178000,185500,177500,185500,174000,1122341
2001-10-25,185000,185000,181000,183000,185500,552279
2001-10-26,183000,184500,179000,181000,183000,956467
2001-10-29,183000,185000,180500,184000,181000,509692
2001-10-30,177000,179000,173500,174000,184000,676544
2001-10-31,170500,174000,170500,173500,174000,579648
2001-11-01,177000,181500,174000,179000,173500,685945
2001-11-02,181500,183500,181500,183000,179000,758497
2001-11-05,183500,185000,181000,185000,183000,603653
2001-11-06,189000,191500,188000,190000,185000,1060255
2001-11-07,191000,191500,188500,190500,190000,885396
2001-11-08,190500,193500,190000,193000,190500,752072
2001-11-09,195000,200500,193000,198500,193000,1308756
2001-11-12,200500,202500,196500,200000,198500,470021
2001-11-13,196000,200000,195000,200000,200000,600257
2001-11-14,205000,215000,203000,215000,200000,1500609
2001-11-15,210500,214500,207500,209500,215000,725548
2001-11-16,208000,209500,203500,209000,209500,715938
2001-11-19,205000,220000,205000,218500,209000,786310
2001-11-20,220000,223000,213500,213500,218500,753937
2001-11-21,208000,215000,207500,211000,213500,668676
2001-11-22,211500,216000,208000,216000,211000,351957
2001-11-23,217000,222500,215000,222000,216000,547400
2001-11-26,223500,231000,223500,230000,222000,759876
2001-11-27,232000,233000,228500,231000,230000,839258
2001-11-28,227000,230000,217500,219000,231000,594097
2001-11-29,214500,224500,208500,210000,219000,1065368
2001-11-30,223000,223000,216500,218000,210000,624634
2001-12-03,221500,225000,214500,224500,218000,657275
2001-12-04,226500,230500,222000,230000,224500,654850
2001-12-05,238000,264500,237000,264500,230000,2302638
2001-12-06,278000,293000,267500,275000,264500,2292641
2001-12-07,270000,286500,266500,283500,275000,1174187
2001-12-10,279000,279000,258500,260000,283500,1305630
2001-12-11,252000,259500,248500,258500,260000,1052531
2001-12-12,258000,271000,251500,270000,258500,1077931
2001-12-13,270000,271500,261000,265000,270000,1275323
2001-12-14,255500,261500,254500,255000,265000,930212
2001-12-17,250500,257500,246000,250500,255000,825153
2001-12-18,254000,269500,254000,260500,250500,1134564
2001-12-19,265500,267500,262500,264000,260500,617413
2001-12-20,260000,270500,255500,265000,264000,648790
2001-12-21,255000,259500,250000,251500,265000,833009
2001-12-24,252500,258000,250500,252500,251500,408625
2001-12-26,256500,259500,254000,258000,252500,434969
2001-12-27,260000,271000,259000,270000,258000,807120
2001-12-28,280000,281000,275500,279000,270000,769638
2002-01-02,283000,308000,281000,308000,279000,1142079
2002-01-03,305000,309500,301000,302000,308000,885636
2002-01-04,319000,320500,314500,319000,302000,1009482
2002-01-07,313000,321500,308500,318000,319000,1029132
2002-01-08,319500,319500,309500,311500,318000,760142
2002-01-09,310500,322500,309500,322500,311500,902401
2002-01-10,318000,321000,308000,308000,322500,1096986
2002-01-11,312000,317500,302000,306000,308000,953687
2002-01-14,302500,330000,302000,330000,306000,978026
2002-01-15,321500,323000,308000,312000,330000,1377508
2002-01-16,307500,312500,301500,301500,312000,1206614
2002-01-17,295000,303000,293000,300000,301500,1112140
2002-01-18,300500,302000,294000,296000,300000,885232
2002-01-21,290000,292000,286000,291000,296000,825347
2002-01-22,292000,302500,292000,300000,291000,657912
2002-01-23,290000,309500,289000,308000,300000,798014
2002-01-24,311000,318500,309000,310000,308000,768310
2002-01-25,316500,328500,313000,323000,310000,1137546
2002-01-28,329000,329000,317500,318500,323000,674726
2002-01-29,318500,322500,314500,315000,318500,642877
2002-01-30,300500,309000,300500,303000,315000,791627
2002-01-31,308000,310500,300500,300500,303000,734664
2002-02-01,310000,316000,304500,309000,300500,712813
2002-02-04,310000,316500,309000,312000,309000,476171
2002-02-05,310000,324500,307000,323000,312000,973561
2002-02-06,320000,324000,318000,319000,323000,636965
2002-02-07,315000,323000,312000,315000,319000,739516
2002-02-08,316000,321000,311000,321000,315000,682188
2002-02-14,337000,355000,331500,355000,321000,1967365
2002-02-15,347000,350000,340500,341500,355000,857239
2002-02-18,341000,345500,339000,343000,341500,713981
2002-02-19,345000,352000,339500,342500,343000,725499
2002-02-20,335000,343500,335000,340000,342500,699601
2002-02-21,343000,344500,327000,338000,340000,1031960
2002-02-22,327500,334000,326500,333500,338000,942408
2002-02-25,330500,336500,326500,332000,333500,679126
2002-02-26,341000,344000,333000,337000,332000,681164
2002-02-27,333000,350000,333000,350000,337000,917566
2002-02-28,350000,350500,343000,343000,350000,861598
2002-03-04,350500,363000,350000,350000,343000,1219028
2002-03-05,363500,364000,356000,361000,350000,962357
2002-03-06,361000,368000,357500,363000,361000,619124
2002-03-07,368500,368500,355500,356000,363000,495617
2002-03-08,355000,357500,345500,349000,356000,734248
2002-03-11,350000,352000,343500,348500,349000,722758
2002-03-12,344000,353500,343000,353000,348500,787357
2002-03-13,345500,352500,345500,348000,353000,668868
2002-03-14,344500,345000,329000,344000,348000,2115723
2002-03-15,334000,336500,329000,330000,344000,1430383
2002-03-18,335000,336000,329000,332000,330000,1036710
2002-03-19,333000,349000,333000,349000,332000,1260131
2002-03-20,351000,356000,346500,349000,349000,862100
2002-03-21,340000,345500,340000,341500,349000,672199
2002-03-22,345000,357000,339500,350500,341500,971982
2002-03-25,353000,353000,340000,340000,350500,1090115
2002-03-26,338500,349000,336500,349000,340000,843913
2002-03-27,350000,365500,350000,363500,349000,1228204
2002-03-28,362500,370000,357500,357500,363500,785277
2002-03-29,365000,371000,363000,368000,357500,738768
2002-04-01,375000,384500,370500,374000,368000,1149349
2002-04-02,378000,398500,370000,398500,374000,1567922
2002-04-03,397500,405000,393000,404000,398500,1208603
2002-04-04,399000,399000,386500,389000,404000,1415939
2002-04-08,388000,388000,369000,369000,389000,1552027
2002-04-09,370000,373500,366000,369000,369000,1054820
2002-04-10,369000,369500,355500,356000,369000,1303617
2002-04-11,357500,365000,356000,359500,356000,1433884
2002-04-12,359500,371500,355500,369000,359500,1108468
2002-04-15,372000,388000,372000,385000,369000,853327
2002-04-16,385000,391000,381500,389000,385000,850537
2002-04-17,400500,411000,399000,406000,389000,1540512
2002-04-18,400000,408500,397500,406500,406000,975720
2002-04-19,406500,413500,396000,396000,406500,1239727
2002-04-22,403000,417000,402000,410000,396000,1234419
2002-04-23,410000,428000,405500,427000,410000,1197826
2002-04-24,423000,432000,418000,432000,427000,799632
2002-04-25,421500,426000,412500,413000,432000,1020219
2002-04-26,407000,411500,399500,400000,413000,1166488
2002-04-29,390000,396500,380500,381000,400000,1066608
2002-04-30,383000,388500,378000,382000,381000,895732
2002-05-02,387000,387000,376500,379500,382000,1038085
2002-05-03,372000,374500,363000,370000,379500,1110728
2002-05-06,356500,361000,348000,348000,370000,1102792
2002-05-07,340500,352000,335000,352000,348000,1440529
2002-05-08,358000,369000,356500,362500,352000,1066519
2002-05-09,377000,378000,362000,362000,362500,1494429
2002-05-10,350500,355000,332000,334000,362000,2000383
2002-05-13,328000,338500,320500,335500,334000,1351427
2002-05-14,347000,358500,345000,358000,335500,1194658
2002-05-15,368000,381000,367000,376000,358000,1412274
2002-05-16,376000,376500,369500,370000,376000,612939
2002-05-17,375000,383500,373500,382500,370000,807100
2002-05-20,380000,380500,370000,370000,382500,604934
2002-05-21,364500,368000,355000,356000,370000,806714
2002-05-22,355000,370000,351500,370000,356000,759299
2002-05-23,367000,369000,359500,360000,370000,740371
2002-05-24,368000,371000,365000,366000,360000,688056
2002-05-27,360000,369500,359500,361500,366000,387056
2002-05-28,362500,370000,360500,369500,361500,469593
2002-05-29,365000,365000,354000,362000,369500,780641
2002-05-30,356500,360500,352000,355000,362000,627422
2002-05-31,354000,356500,342000,342000,355000,894746
2002-06-03,336000,354000,336000,351000,342000,698025
2002-06-04,341000,354000,340500,352000,351000,568130
2002-06-05,358000,362500,354500,355500,352000,508345
2002-06-07,345500,349500,344000,345000,355500,789281
2002-06-10,349000,352500,348000,350000,345000,560056
2002-06-11,350000,351000,344000,350000,350000,440162
2002-06-12,346500,352000,346000,352000,350000,858141
2002-06-14,353500,366000,353000,359500,352000,756955
2002-06-17,361000,364500,358000,359000,359500,565133
2002-06-18,370000,375000,361500,363000,359000,839239
2002-06-19,363000,366000,343500,348500,363000,1261397
2002-06-20,340000,344000,333500,341000,348500,859016
2002-06-21,335000,345500,330500,340000,341000,973140
2002-06-24,331500,341000,331500,339000,340000,558383
2002-06-25,345000,347000,338000,338500,339000,603180
2002-06-26,330000,330500,309000,309000,338500,1284222
2002-06-27,319000,321500,311000,313000,309000,895189
2002-06-28,325000,334500,322000,329000,313000,911219
2002-07-02,322000,340000,318000,337500,329000,812091
2002-07-03,331500,341500,326500,338000,337500,811747
2002-07-04,342500,350000,342500,350000,338000,740490
2002-07-05,350000,360500,349000,358000,350000,900353
2002-07-08,370000,370500,355000,359000,358000,1087799
2002-07-09,360000,365000,355500,362000,359000,661472
2002-07-10,355000,358500,344500,347000,362000,713159
2002-07-11,337000,339000,331500,331500,347000,759676
2002-07-12,344000,354500,341000,352000,331500,800097
2002-07-15,348000,361000,348000,353000,352000,735137
2002-07-16,360000,361500,351000,354000,353000,852725
2002-07-18,353500,360500,352500,357000,354000,802106
2002-07-19,350000,350500,338000,341500,357000,863882
2002-07-22,328500,334500,327000,330000,341500,789675
2002-07-23,326000,345000,321500,345000,330000,827139
2002-07-24,333000,337000,329500,335000,345000,677059
2002-07-25,350000,351000,339000,339000,335000,950319
2002-07-26,329500,333000,317000,320000,339000,1277355
2002-07-29,324000,327500,319000,325000,320000,578590
2002-07-30,335000,339000,333000,333000,325000,623474
2002-07-31,332500,337000,331000,332500,333000,549688
2002-08-01,333500,333500,321000,324500,332500,522727
2002-08-02,317500,322000,312000,319500,324500,1037299
2002-08-05,315500,317000,308000,309000,319500,650820
2002-08-06,305000,305000,298500,300000,309000,1229320
2002-08-07,308500,314000,306500,312000,300000,704835
2002-08-08,320000,320000,311000,313500,312000,946760
2002-08-09,319500,322500,317500,319000,313500,623569
2002-08-12,319000,321000,313000,317000,319000,776669
2002-08-13,317000,324500,317000,324500,317000,392734
2002-08-14,322000,323000,318000,322000,324500,719624
2002-08-16,330000,333000,325000,325500,322000,635052
2002-08-19,332000,335000,328500,333000,325500,463502
2002-08-20,340000,347000,338500,346000,333000,849757
2002-08-21,346000,350000,342500,350000,346000,800969
2002-08-22,352000,353000,346500,347500,350000,792234
2002-08-23,347500,350000,343500,345000,347500,775271
2002-08-26,342000,342000,338500,340500,345000,636221
2002-08-27,340500,341500,333000,333000,340500,676730
2002-08-28,325000,333000,325000,328000,333000,596664
2002-08-29,336000,336000,324000,328000,328000,573935
2002-08-30,326000,332000,324000,331000,328000,630618
2002-09-02,329500,340000,328500,340000,331000,576211
2002-09-03,341000,342000,332500,333500,340000,458970
2002-09-04,326000,328000,321500,324000,333500,672888
2002-09-05,328000,328500,321000,321000,324000,355424
2002-09-06,318500,324500,318000,322000,321000,559495
2002-09-09,326500,328500,321500,323500,322000,440353
2002-09-10,324500,330000,324000,330000,323500,346489
2002-09-11,333500,339500,331000,336500,330000,532281
2002-09-12,338500,343000,335500,343000,336500,657787
2002-09-13,336500,337000,331500,331500,343000,478466
2002-09-16,334000,334000,327000,327500,331500,387702
2002-09-17,334000,342000,330500,342000,327500,673174
2002-09-18,332000,335000,330000,333000,342000,569662
2002-09-19,335000,339500,333500,335000,333000,429927
2002-09-23,328000,330000,318500,321500,335000,896036
2002-09-24,313000,319000,311000,319000,321500,893008
2002-09-25,313000,317000,304000,307000,319000,845912
2002-09-26,316000,318500,309000,314000,307000,850704
2002-09-27,308000,316000,307000,309500,314000,616995
2002-09-30,299500,300000,294000,298500,309500,815688
2002-10-01,291000,299500,291000,297500,298500,691675
2002-10-02,307000,308000,298000,299500,297500,729498
2002-10-04,292000,307500,292000,306000,299500,690231
2002-10-07,303000,304000,296000,296000,306000,443629
2002-10-08,294500,300000,294500,300000,296000,592218
2002-10-09,302000,302000,296000,297500,300000,558956
2002-10-10,290500,293500,272500,273500,297500,1450691
2002-10-11,283500,283500,265500,273500,273500,1354700
2002-10-14,285000,290500,283000,288000,273500,966420
2002-10-15,293000,302500,287500,300000,288000,918245
2002-10-16,305000,307000,297500,305000,300000,1056456
2002-10-17,303000,311000,296500,307500,305000,1162533
2002-10-18,320000,330500,316000,326500,307500,1814446
2002-10-21,325000,331500,321000,324000,326500,650290
2002-10-22,331500,332000,313000,319500,324000,806741
2002-10-23,320500,328000,313500,328000,319500,935038
2002-10-24,332500,338000,332000,334000,328000,1005967
2002-10-25,330500,342000,330500,340000,334000,905743
2002-10-28,348000,363000,347500,361000,340000,1154421
2002-10-29,359500,363000,353000,353000,361000,904939
2002-10-30,347000,349000,332000,338000,353000,1265984
2002-10-31,345000,348000,337500,345000,338000,825659
2002-11-01,343000,346000,338500,341000,345000,544556
2002-11-04,354000,368500,351500,367500,341000,1375910
2002-11-05,369500,370000,357000,361500,367500,922212
2002-11-06,368000,368500,361500,365500,361500,655035
2002-11-07,365500,369000,359000,366500,365500,830950
